[Name]
Series 1 at /LINE:Line 1

[Data]
X [ m ],Velocity [ m s^-1 ]
5.51350452e-02, 1.29619322e-04
5.54753840e-02, 1.28052110e-04
5.58157228e-02, 1.26484942e-04
5.61560616e-02, 1.24917773e-04
5.64964004e-02, 1.23350663e-04
5.68367392e-02, 1.21783574e-04
5.71770780e-02, 1.20189259e-04
5.75174168e-02, 1.18564982e-04
5.78577556e-02, 1.16942552e-04
5.81980944e-02, 1.15110735e-04
5.85384332e-02, 1.13261856e-04
5.88787720e-02, 1.11413014e-04
5.92191108e-02, 1.09564171e-04
5.95594496e-02, 1.07715357e-04
5.98997883e-02, 1.05866573e-04
6.02401271e-02, 1.04017832e-04
6.05804659e-02, 1.02169040e-04
6.09208047e-02, 1.00320336e-04
6.12611435e-02, 9.84716389e-05
6.16014823e-02, 9.66229563e-05
6.19418211e-02, 9.47743247e-05
6.22821599e-02, 9.29257076e-05
6.26225024e-02, 9.06324640e-05
6.29628450e-02, 8.83051180e-05
6.33031875e-02, 8.59778011e-05
6.36435300e-02, 8.36505205e-05
6.39838725e-02, 8.13232764e-05
6.43242151e-02, 7.89960686e-05
6.46645576e-02, 7.66688972e-05
6.50049001e-02, 7.43417622e-05
6.53452426e-02, 7.20146927e-05
6.56855851e-02, 6.98623044e-05
6.60259277e-02, 6.77709977e-05
6.63662702e-02, 6.56797492e-05
6.67066127e-02, 6.35886172e-05
6.70469552e-02, 6.14975579e-05
6.73872977e-02, 5.93857694e-05
6.77276403e-02, 5.70881457e-05
6.80679828e-02, 5.47905802e-05
6.84083253e-02, 5.24930765e-05
6.87486678e-02, 5.01956201e-05
6.90890104e-02, 4.78982583e-05
6.94293529e-02, 4.56009875e-05
6.97696954e-02, 4.33038367e-05
7.01100379e-02, 4.10068060e-05
7.04503804e-02, 3.87099208e-05
7.07907230e-02, 3.63093131e-05
7.11310655e-02, 3.40876504e-05
7.14714080e-02, 3.19415922e-05
7.18117505e-02, 2.97962506e-05
7.21520931e-02, 2.76518022e-05
7.24924356e-02, 2.55071554e-05
7.28327781e-02, 2.33632491e-05
7.31731206e-02, 2.12203468e-05
7.35134631e-02, 1.93865853e-05
7.38538057e-02, 1.78528462e-05
7.41941482e-02, 1.63192290e-05
7.45344907e-02, 1.47857463e-05
7.48748332e-02, 1.32524492e-05
7.52151757e-02, 1.17194031e-05
7.55555183e-02, 1.01867327e-05
7.58958608e-02, 8.70016811e-06
7.62362033e-02, 7.48897901e-06
7.65765458e-02, 6.40848339e-06
7.69168884e-02, 5.29917679e-06
7.72572309e-02, 4.18991931e-06
7.75975734e-02, 3.08077915e-06
7.79379159e-02, 2.44713920e-06
7.82782584e-02, 1.83421150e-06
7.86186010e-02, 1.23829147e-06
7.89589435e-02, 8.38537630e-07
7.92992860e-02, 6.05372122e-07
7.96396285e-02, 3.11334674e-07
7.99799711e-02, 1.73019252e-08
8.03203136e-02, 0.00000000e+00
8.06606561e-02, 0.00000000e+00
undef, undef
8.95095617e-02, 0.00000000e+00
8.98499042e-02, 0.00000000e+00
9.01902467e-02, 6.76022438e-08
9.05305892e-02, 1.88376660e-07
9.08709317e-02, 3.09481919e-07
9.12112743e-02, 4.22657195e-07
9.15516168e-02, 6.45523301e-07
9.18919593e-02, 9.02931276e-07
9.22323018e-02, 1.15401065e-06
9.25726444e-02, 1.40512668e-06
9.29129869e-02, 1.68883560e-06
9.32533294e-02, 2.03527270e-06
9.35936719e-02, 2.38288089e-06
9.39340144e-02, 2.73065280e-06
9.42743570e-02, 3.07853384e-06
9.46146995e-02, 3.42653334e-06
9.49550420e-02, 3.77580386e-06
9.52953845e-02, 4.12220015e-06
9.56357270e-02, 4.43694807e-06
9.59760696e-02, 4.74948592e-06
9.63164121e-02, 5.06203423e-06
9.66567546e-02, 5.37459164e-06
9.69970971e-02, 5.68733958e-06
9.73374397e-02, 6.00101021e-06
9.76777822e-02, 6.31468401e-06
9.80181247e-02, 6.62835919e-06
9.83584672e-02, 6.84629094e-06
9.86988097e-02, 7.00467444e-06
9.90391523e-02, 7.16305703e-06
9.93794948e-02, 7.32144099e-06
9.97198373e-02, 7.47982631e-06
1.00060180e-01, 7.63820935e-06
1.00400522e-01, 7.79659422e-06
1.00740865e-01, 7.95497817e-06
1.01081207e-01, 8.11336395e-06
1.01421550e-01, 8.27180429e-06
1.01761892e-01, 8.39000404e-06
1.02102235e-01, 8.20979585e-06
1.02442577e-01, 7.98976635e-06
1.02782920e-01, 7.76976594e-06
1.03123263e-01, 7.54979965e-06
1.03463605e-01, 7.32987019e-06
1.03803948e-01, 7.10998256e-06
1.04144290e-01, 6.89013859e-06
1.04484633e-01, 6.67034465e-06
1.04824975e-01, 6.45060118e-06
1.05165318e-01, 6.23091864e-06
1.05505660e-01, 6.01130250e-06
1.05846003e-01, 5.75600416e-06
1.06186345e-01, 5.48786966e-06
1.06526688e-01, 5.22010578e-06
1.06867030e-01, 4.95277300e-06
1.07207373e-01, 4.68594590e-06
1.07547715e-01, 4.41971360e-06
1.07888058e-01, 4.15419345e-06
1.08228400e-01, 3.88953049e-06
1.08568743e-01, 3.62591254e-06
1.08909085e-01, 3.36358494e-06
1.09249428e-01, 2.90579192e-06
1.09589770e-01, 2.39622841e-06
1.09930113e-01, 1.90298204e-06
1.10270455e-01, 1.43488592e-06
1.10610798e-01, 9.71584086e-07
1.10951141e-01, 5.25921507e-07
1.11291483e-01, 2.38226633e-07
1.11631826e-01, 7.35866706e-07
1.11972168e-01, 1.45494209e-06
1.12312511e-01, 2.18761852e-06
1.12652853e-01, 2.92368918e-06
1.12993196e-01, 3.66110680e-06
1.13333538e-01, 4.39920723e-06
1.13673881e-01, 5.15308602e-06
1.14014223e-01, 6.13202201e-06
1.14354566e-01, 7.11098119e-06
1.14694908e-01, 8.08995446e-06
1.15035251e-01, 9.06893547e-06
1.15375593e-01, 1.00479228e-05
1.15715936e-01, 1.10269175e-05
1.16056278e-01, 1.20059140e-05
1.16396621e-01, 1.29849132e-05
1.16736963e-01, 1.39639133e-05
1.17077306e-01, 1.49429143e-05
1.17417648e-01, 1.59219180e-05
1.17757991e-01, 1.70712919e-05
1.18098333e-01, 1.82818494e-05
1.18438676e-01, 1.94924069e-05
1.18779019e-01, 2.07029698e-05
1.19119361e-01, 2.19135291e-05
1.19459704e-01, 2.32260263e-05
1.19800046e-01, 2.42677834e-05
1.20140389e-01, 2.49926561e-05
1.20480731e-01, 2.57175416e-05
1.20821074e-01, 2.66593288e-05
1.21161416e-01, 2.77075997e-05
1.21501759e-01, 2.87559196e-05
1.21842101e-01, 2.98042778e-05
1.22182444e-01, 3.08526724e-05
1.22522786e-01, 3.19011015e-05
1.22863129e-01, 3.29495597e-05
1.23203471e-01, 3.39980434e-05
1.23543814e-01, 3.50465525e-05
1.23884156e-01, 3.60950908e-05
1.24224499e-01, 3.71436508e-05
1.24564841e-01, 3.81922218e-05
1.24905184e-01, 3.92408074e-05
1.25245526e-01, 4.02894220e-05
1.25585869e-01, 4.13380330e-05
1.25926211e-01, 4.23866804e-05
1.26266554e-01, 4.34353278e-05
1.26606897e-01, 4.44839898e-05
1.26947239e-01, 4.55326626e-05
1.27287582e-01, 4.65813500e-05
1.27627924e-01, 4.76300447e-05
1.27968267e-01, 4.86787467e-05
1.28308609e-01, 4.96586836e-05
1.28648952e-01, 5.05963653e-05
1.28989294e-01, 5.15340398e-05
1.29329637e-01, 5.24717143e-05
1.29669979e-01, 5.34093961e-05
1.30010322e-01, 5.43470705e-05
1.30350664e-01, 5.52847523e-05
1.30691007e-01, 5.62224413e-05
1.31031349e-01, 5.71601122e-05
1.31371692e-01, 5.80977940e-05
1.31712034e-01, 5.90354684e-05
1.32052377e-01, 5.99731393e-05
1.32392719e-01, 6.09108174e-05
1.32733062e-01, 6.18484919e-05
1.33073404e-01, 6.27861591e-05
1.33413747e-01, 6.37238336e-05
1.33754089e-01, 6.46615154e-05
1.34094432e-01, 6.55991898e-05
1.34434775e-01, 6.65368570e-05
1.34775117e-01, 6.74745315e-05
1.35115460e-01, 6.87165739e-05
1.35455802e-01, 7.00026867e-05
1.35796145e-01, 7.12887995e-05
1.36136487e-01, 7.25748905e-05
1.36476830e-01, 7.36024085e-05
1.36817172e-01, 7.44738500e-05
1.37157515e-01, 7.53452696e-05
1.37497857e-01, 7.62167329e-05
1.37838200e-01, 7.70881597e-05
1.38178542e-01, 7.79596230e-05
1.38518885e-01, 7.88310499e-05
1.38859227e-01, 7.99051486e-05
1.39199570e-01, 8.11906284e-05
1.39539912e-01, 8.24761082e-05
1.39880255e-01, 8.37616026e-05
1.40220597e-01, 8.50470824e-05
1.40560940e-01, 8.63325768e-05
1.40901282e-01, 8.76180566e-05
1.41241625e-01, 8.89035509e-05
1.41581967e-01, 9.01890380e-05
1.41922310e-01, 9.14745324e-05
1.42262653e-01, 9.27600122e-05
1.42602995e-01, 9.40455211e-05
1.42943338e-01, 9.53310082e-05
1.43283680e-01, 9.66165026e-05
1.43624023e-01, 9.79019969e-05
1.43964365e-01, 9.91874913e-05
1.44304708e-01, 1.00472986e-04
1.44645050e-01, 1.01758495e-04
1.44985393e-01, 1.03043974e-04
1.45325735e-01, 1.04329498e-04
1.45666078e-01, 1.05614978e-04
1.46006420e-01, 1.06900494e-04
1.46346763e-01, 1.08185988e-04
1.46687105e-01, 1.09471461e-04
1.47027448e-01, 1.10254805e-04
1.47367790e-01, 1.11005487e-04
1.47708133e-01, 1.11756235e-04
1.48048475e-01, 1.12507078e-04
1.48388818e-01, 1.13257964e-04
1.48729160e-01, 1.14008944e-04
1.49069503e-01, 1.14760005e-04
1.49409845e-01, 1.15511131e-04
1.49750188e-01, 1.16272735e-04
1.50090531e-01, 1.17093878e-04
1.50430873e-01, 1.17915028e-04
1.50771216e-01, 1.18736185e-04
1.51111558e-01, 1.19557320e-04
1.51451901e-01, 1.20378500e-04
1.51792243e-01, 1.21199686e-04
1.52132586e-01, 1.22020851e-04
1.52472928e-01, 1.22842044e-04
1.52813271e-01, 1.23663238e-04
1.53153613e-01, 1.24484475e-04
1.53493956e-01, 1.25305683e-04
1.53834298e-01, 1.26126906e-04
1.54174641e-01, 1.26948144e-04
1.54514983e-01, 1.27769352e-04
1.54855326e-01, 1.28590560e-04
1.55195668e-01, 1.29411826e-04
1.55536011e-01, 1.30233064e-04
1.55876353e-01, 1.31054316e-04
1.56216696e-01, 1.31875582e-04
1.56557038e-01, 1.32746034e-04
1.56897381e-01, 1.33924128e-04
1.57237723e-01, 1.35102309e-04
1.57578066e-01, 1.36280563e-04
1.57918409e-01, 1.37458832e-04
1.58258751e-01, 1.38637144e-04
1.58599094e-01, 1.39815544e-04
1.58939436e-01, 1.40993987e-04
1.59279779e-01, 1.42172459e-04
1.59620121e-01, 1.43351004e-04
1.59960464e-01, 1.44529549e-04
1.60300806e-01, 1.45708153e-04
1.60641149e-01, 1.46886814e-04
1.60981491e-01, 1.48065563e-04
1.61321834e-01, 1.48698644e-04
1.61662176e-01, 1.49291373e-04
1.62002519e-01, 1.49884101e-04
1.62342861e-01, 1.50476844e-04
1.62683204e-01, 1.51069617e-04
1.63023546e-01, 1.51662403e-04
1.63363889e-01, 1.52255248e-04
1.63704231e-01, 1.52848064e-04
1.64044574e-01, 1.53440953e-04
1.64384916e-01, 1.54033827e-04
1.64725259e-01, 1.54626716e-04
1.65065601e-01, 1.55219604e-04
1.65405944e-01, 1.55812537e-04
1.65746287e-01, 1.56405484e-04
1.66086629e-01, 1.56998445e-04
1.66426972e-01, 1.57591421e-04
1.66767314e-01, 1.58184426e-04
1.67107657e-01, 1.58777475e-04
1.67447999e-01, 1.59370509e-04
1.67788342e-01, 1.59963529e-04
1.68128684e-01, 1.60556592e-04
1.68469027e-01, 1.61149670e-04
1.68809369e-01, 1.61742762e-04
1.69149712e-01, 1.62335869e-04
1.69490054e-01, 1.63168006e-04
1.69830397e-01, 1.64034078e-04
1.70170739e-01, 1.64900150e-04
1.70511082e-01, 1.65766251e-04
1.70851424e-01, 1.66632351e-04
1.71191767e-01, 1.67498540e-04
1.71532109e-01, 1.68364699e-04
1.71872452e-01, 1.69230902e-04
1.72212794e-01, 1.70097104e-04
1.72553137e-01, 1.70938132e-04
1.72893479e-01, 1.71419495e-04
1.73233822e-01, 1.71900800e-04
1.73574165e-01, 1.72382162e-04
1.73914507e-01, 1.72863525e-04
1.74254850e-01, 1.73451088e-04
1.74595192e-01, 1.74308676e-04
1.74935535e-01, 1.75166264e-04
1.75275877e-01, 1.76023823e-04
1.75616220e-01, 1.76881425e-04
1.75956562e-01, 1.77738999e-04
1.76296905e-01, 1.78596601e-04
1.76637247e-01, 1.79454204e-04
1.76977590e-01, 1.80311778e-04
1.77317932e-01, 1.81169409e-04
1.77658275e-01, 1.82027012e-04
1.77998617e-01, 1.82884600e-04
1.78338960e-01, 1.83742231e-04
1.78679302e-01, 1.84599863e-04
1.79019645e-01, 1.85457466e-04
1.79359987e-01, 1.86315083e-04
1.79700330e-01, 1.87172700e-04
1.80040672e-01, 1.88030317e-04
1.80381015e-01, 1.88887949e-04
1.80721357e-01, 1.89745537e-04
1.81061700e-01, 1.90603198e-04
1.81402043e-01, 1.91460829e-04
1.81742385e-01, 1.92318461e-04
1.82082728e-01, 1.93176122e-04
1.82423070e-01, 1.94033753e-04
1.82763413e-01, 1.94891400e-04
1.83103755e-01, 1.95749046e-04
1.83444098e-01, 1.96606707e-04
1.83784440e-01, 1.97464353e-04
1.84124783e-01, 1.98322028e-04
1.84465125e-01, 1.99179660e-04
1.84805468e-01, 2.00037350e-04
1.85145810e-01, 2.00895010e-04
1.85486153e-01, 2.01441988e-04
1.85826495e-01, 2.01855684e-04
1.86166838e-01, 2.02269410e-04
1.86507180e-01, 2.02683106e-04
1.86847523e-01, 2.03096875e-04
1.87187865e-01, 2.03510586e-04
1.87528208e-01, 2.03924385e-04
1.87868550e-01, 2.04338139e-04
1.88208893e-01, 2.04751908e-04
1.88549235e-01, 2.05165707e-04
1.88889578e-01, 2.05579519e-04
1.89229921e-01, 2.05993289e-04
1.89570263e-01, 2.06407087e-04
1.89910606e-01, 2.06820929e-04
1.90250948e-01, 2.07234742e-04
1.90591291e-01, 2.07648613e-04
1.90931633e-01, 2.08062454e-04
1.91271976e-01, 2.08476311e-04
1.91612318e-01, 2.08890182e-04
1.91952661e-01, 2.09304038e-04
1.92293003e-01, 2.09717909e-04
1.92633346e-01, 2.10170343e-04
1.92973688e-01, 2.10743587e-04
1.93314031e-01, 2.11316903e-04
1.93654373e-01, 2.11890248e-04
1.93994716e-01, 2.12463638e-04
1.94335058e-01, 2.13037070e-04
1.94675401e-01, 2.13610590e-04
1.95015743e-01, 2.14184125e-04
1.95356086e-01, 2.14757732e-04
1.95696428e-01, 2.15331369e-04
1.96036771e-01, 2.15905064e-04
1.96377113e-01, 2.16478802e-04
1.96717456e-01, 2.17052584e-04
1.97057799e-01, 2.17626410e-04
1.97398141e-01, 2.18200308e-04
1.97738484e-01, 2.18774236e-04
1.98078826e-01, 2.19348192e-04
1.98419169e-01, 2.19922236e-04
1.98759511e-01, 2.20496309e-04
1.99099854e-01, 2.21070397e-04
1.99440196e-01, 2.21644601e-04
1.99780539e-01, 2.22218761e-04
2.00120881e-01, 2.22793038e-04
2.00461224e-01, 2.23367300e-04
2.00801566e-01, 2.23941635e-04
2.01141909e-01, 2.24515999e-04
2.01482251e-01, 2.25090422e-04
2.01822594e-01, 2.25664873e-04
2.02162936e-01, 2.26239397e-04
2.02503279e-01, 2.26813921e-04
2.02843621e-01, 2.27388504e-04
2.03183964e-01, 2.27963130e-04
2.03524306e-01, 2.28356832e-04
2.03864649e-01, 2.28596182e-04
2.04204991e-01, 2.28835546e-04
2.04545334e-01, 2.29074940e-04
2.04885677e-01, 2.29314290e-04
2.05226019e-01, 2.29553683e-04
2.05566362e-01, 2.29793062e-04
2.05906704e-01, 2.30032500e-04
2.06247047e-01, 2.30271908e-04
2.06587389e-01, 2.30511359e-04
2.06927732e-01, 2.30750797e-04
2.07268074e-01, 2.30990248e-04
2.07608417e-01, 2.31229729e-04
2.07948759e-01, 2.31469166e-04
2.08289102e-01, 2.31708647e-04
2.08629444e-01, 2.31948157e-04
2.08969787e-01, 2.32187667e-04
2.09310129e-01, 2.32427192e-04
2.09650472e-01, 2.32666702e-04
2.09990814e-01, 2.32906226e-04
2.10331157e-01, 2.33145794e-04
2.10671499e-01, 2.33385363e-04
2.11011842e-01, 2.33624887e-04
2.11352184e-01, 2.33864470e-04
2.11692527e-01, 2.34104096e-04
2.12032869e-01, 2.34343635e-04
2.12373212e-01, 2.34583262e-04
2.12713555e-01, 2.34822859e-04
2.13053897e-01, 2.35062515e-04
2.13394240e-01, 2.35302112e-04
2.13734582e-01, 2.35541753e-04
2.14074925e-01, 2.35781408e-04
2.14415267e-01, 2.36021078e-04
2.14755610e-01, 2.36260734e-04
2.15095952e-01, 2.36500404e-04
2.15436295e-01, 2.36740103e-04
2.15776637e-01, 2.36979773e-04
2.16116980e-01, 2.37219472e-04
2.16457322e-01, 2.37459244e-04
2.16797665e-01, 2.37698958e-04
2.17138007e-01, 2.37938657e-04
2.17478350e-01, 2.38178414e-04
2.17818692e-01, 2.38418157e-04
2.18159035e-01, 2.38657929e-04
2.18499377e-01, 2.38974375e-04
2.18839720e-01, 2.39328816e-04
2.19180062e-01, 2.39683330e-04
2.19520405e-01, 2.40037858e-04
2.19860747e-01, 2.40293943e-04
2.20201090e-01, 2.40467489e-04
2.20541432e-01, 2.40641093e-04
2.20881775e-01, 2.40867084e-04
2.21222118e-01, 2.41103000e-04
2.21562460e-01, 2.41338959e-04
2.21902803e-01, 2.41574846e-04
2.22243145e-01, 2.41810776e-04
2.22583488e-01, 2.42046706e-04
2.22923830e-01, 2.42282636e-04
2.23264173e-01, 2.42518581e-04
2.23604515e-01, 2.42754453e-04
2.23944858e-01, 2.42990383e-04
2.24285200e-01, 2.43226285e-04
2.24625543e-01, 2.43462215e-04
2.24965885e-01, 2.43698101e-04
2.25306228e-01, 2.43934031e-04
2.25646570e-01, 2.44169962e-04
2.25986913e-01, 2.44405877e-04
2.26327255e-01, 2.44641822e-04
2.26667598e-01, 2.44877709e-04
2.27007940e-01, 2.45113653e-04
2.27348283e-01, 2.45349569e-04
2.27688625e-01, 2.45585485e-04
2.28028968e-01, 2.45821429e-04
2.28369310e-01, 2.46057345e-04
2.28709653e-01, 2.46293261e-04
2.29049996e-01, 2.46529147e-04
2.29390338e-01, 2.46765121e-04
2.29730681e-01, 2.47001037e-04
2.30071023e-01, 2.47236923e-04
2.30411366e-01, 2.47472868e-04
2.30751708e-01, 2.47708813e-04
2.31092051e-01, 2.47944728e-04
2.31432393e-01, 2.48180615e-04
2.31772736e-01, 2.48416589e-04
2.32113078e-01, 2.48652505e-04
2.32453421e-01, 2.48888449e-04
2.32793763e-01, 2.49124365e-04
2.33134106e-01, 2.49360281e-04
2.33474448e-01, 2.49596225e-04
2.33814791e-01, 2.49832141e-04
2.34155133e-01, 2.50068057e-04
2.34495476e-01, 2.50304001e-04
2.34835818e-01, 2.50539917e-04
2.35176161e-01, 2.50775891e-04
2.35516503e-01, 2.51011807e-04
2.35856846e-01, 2.51247751e-04
2.36197188e-01, 2.51483667e-04
2.36537531e-01, 2.51719612e-04
2.36877874e-01, 2.51933961e-04
2.37218216e-01, 2.52108934e-04
2.37558559e-01, 2.52283964e-04
2.37898901e-01, 2.52458936e-04
2.38239244e-01, 2.52633938e-04
2.38579586e-01, 2.52808939e-04
2.38919929e-01, 2.52983969e-04
2.39260271e-01, 2.53158942e-04
2.39600614e-01, 2.53333972e-04
2.39940956e-01, 2.53509003e-04
2.40281299e-01, 2.53684033e-04
2.40621641e-01, 2.53859005e-04
2.40961984e-01, 2.54034007e-04
2.41302326e-01, 2.54209037e-04
2.41642669e-01, 2.54384038e-04
2.41983011e-01, 2.54559069e-04
2.42323354e-01, 2.54734099e-04
2.42663696e-01, 2.54909130e-04
2.43004039e-01, 2.55084160e-04
2.43344381e-01, 2.55259220e-04
2.43684724e-01, 2.55434250e-04
2.44025066e-01, 2.55603663e-04
2.44365409e-01, 2.55784311e-04
2.44705752e-01, 2.55959341e-04
2.45046094e-01, 2.56134372e-04
2.45386437e-01, 2.56309402e-04
2.45726779e-01, 2.56484462e-04
2.46067122e-01, 2.56659492e-04
2.46407464e-01, 2.56834552e-04
2.46747807e-01, 2.57009611e-04
2.47088149e-01, 2.57184642e-04
2.47428492e-01, 2.57359701e-04
2.47768834e-01, 2.57534761e-04
2.48109177e-01, 2.57709791e-04
2.48449519e-01, 2.57884851e-04
2.48789862e-01, 2.58059910e-04
2.49130204e-01, 2.58234999e-04
2.49470547e-01, 2.58410058e-04
2.49810889e-01, 2.58585147e-04
2.50151217e-01, 2.58760207e-04
2.50491560e-01, 2.58935237e-04
2.50831902e-01, 2.59110297e-04
2.51172245e-01, 2.59285385e-04
2.51512587e-01, 2.59460445e-04
2.51852930e-01, 2.59635533e-04
2.52193272e-01, 2.59807508e-04
2.52533615e-01, 2.59977474e-04
2.52873957e-01, 2.60147441e-04
2.53214300e-01, 2.60317436e-04
2.53554642e-01, 2.60469795e-04
2.53894985e-01, 2.60569999e-04
2.54235327e-01, 2.60666216e-04
2.54575670e-01, 2.60755740e-04
2.54916012e-01, 2.60845205e-04
2.55256355e-01, 2.60934699e-04
2.55596697e-01, 2.61024165e-04
2.55937040e-01, 2.61113659e-04
2.56277382e-01, 2.61203124e-04
2.56617725e-01, 2.61292589e-04
2.56958067e-01, 2.61382083e-04
