[Name]
Series 1 at /LINE:Line 1

[Data]
X [ m ],Velocity [ m s^-1 ]
2.54916012e-01, 2.63219030e-04
2.55256355e-01, 2.63363268e-04
2.55596697e-01, 2.63507449e-04
2.55937040e-01, 2.63651658e-04
2.56277382e-01, 2.63795839e-04
2.56617725e-01, 2.63940048e-04
2.56958067e-01, 2.64084229e-04
2.57298410e-01, 2.64228438e-04
2.57638752e-01, 2.64372677e-04
2.57979095e-01, 2.64516886e-04
2.58319438e-01, 2.64661066e-04
2.58659780e-01, 2.64805276e-04
2.59000123e-01, 2.64949515e-04
2.59340465e-01, 2.65093724e-04
2.59680808e-01, 2.65237875e-04
2.60021150e-01, 2.65382085e-04
2.60361493e-01, 2.65526323e-04
2.60701835e-01, 2.65670533e-04
2.61042178e-01, 2.65814713e-04
2.61382520e-01, 2.65958894e-04
2.61722863e-01, 2.66103132e-04
2.62063205e-01, 2.66247371e-04
2.62403548e-01, 2.66391551e-04
2.62743890e-01, 2.66535731e-04
2.63084233e-01, 2.66679941e-04
2.63424575e-01, 2.66824150e-04
2.63764918e-01, 2.66968360e-04
2.64105260e-01, 2.67112569e-04
2.64445603e-01, 2.67256808e-04
2.64785945e-01, 2.67400988e-04
2.65126288e-01, 2.67545198e-04
2.65466630e-01, 2.67689407e-04
2.65806973e-01, 2.67833617e-04
2.66147316e-01, 2.67977797e-04
2.66487658e-01, 2.68122007e-04
2.66828001e-01, 2.68266216e-04
2.67168343e-01, 2.68410455e-04
2.67508686e-01, 2.68554664e-04
2.67849028e-01, 2.68698815e-04
2.68189371e-01, 2.68805714e-04
2.68529713e-01, 2.68906064e-04
2.68870056e-01, 2.69006472e-04
2.69210398e-01, 2.69106793e-04
2.69550741e-01, 2.69207201e-04
2.69891083e-01, 2.69307580e-04
2.70231426e-01, 2.69407930e-04
2.70571768e-01, 2.69508309e-04
2.70912111e-01, 2.69608747e-04
2.71252453e-01, 2.69709126e-04
2.71592796e-01, 2.69809476e-04
2.71933138e-01, 2.69909855e-04
2.72273481e-01, 2.70010263e-04
2.72613823e-01, 2.70110642e-04
2.72954166e-01, 2.70211051e-04
2.73294508e-01, 2.70311488e-04
2.73634851e-01, 2.70411780e-04
2.73975194e-01, 2.70512159e-04
2.74315536e-01, 2.70610792e-04
2.74655879e-01, 2.70706136e-04
2.74996221e-01, 2.70801480e-04
2.75336564e-01, 2.70896824e-04
2.75676906e-01, 2.70992197e-04
2.76017249e-01, 2.71087454e-04
2.76357591e-01, 2.71182827e-04
2.76697934e-01, 2.71278230e-04
2.77038276e-01, 2.71373574e-04
2.77378619e-01, 2.71468947e-04
2.77718961e-01, 2.71564291e-04
2.78059304e-01, 2.71659606e-04
2.78399646e-01, 2.71754921e-04
2.78739989e-01, 2.71850324e-04
2.79080331e-01, 2.71945668e-04
2.79420674e-01, 2.72041012e-04
2.79761016e-01, 2.72136414e-04
2.80101359e-01, 2.72231729e-04
2.80441701e-01, 2.72327132e-04
2.80782044e-01, 2.72422476e-04
2.81122386e-01, 2.72517791e-04
2.81462729e-01, 2.72613164e-04
2.81803071e-01, 2.72708479e-04
2.82143414e-01, 2.72803882e-04
2.82483757e-01, 2.72900012e-04
2.82824099e-01, 2.73007376e-04
2.83164442e-01, 2.73114740e-04
2.83504784e-01, 2.73222046e-04
2.83845127e-01, 2.73329380e-04
2.84185469e-01, 2.73436744e-04
2.84525812e-01, 2.73544138e-04
2.84866154e-01, 2.73651414e-04
2.85206497e-01, 2.73758807e-04
2.85546839e-01, 2.73866113e-04
2.85887182e-01, 2.73973477e-04
2.86227524e-01, 2.74080812e-04
2.86567867e-01, 2.74188147e-04
2.86908209e-01, 2.74295511e-04
2.87248552e-01, 2.74402875e-04
2.87588894e-01, 2.74510210e-04
2.87929237e-01, 2.74617545e-04
2.88269579e-01, 2.74724938e-04
2.88609922e-01, 2.74832273e-04
2.88950264e-01, 2.74939608e-04
2.89290607e-01, 2.75046972e-04
2.89630949e-01, 2.75154307e-04
2.89971292e-01, 2.75261642e-04
2.90311635e-01, 2.75369006e-04
2.90651977e-01, 2.75476370e-04
2.90992320e-01, 2.75583734e-04
2.91332662e-01, 2.75691040e-04
2.91673005e-01, 2.75798375e-04
2.92013347e-01, 2.75905768e-04
2.92353690e-01, 2.76013103e-04
2.92694032e-01, 2.76120438e-04
2.93034375e-01, 2.76227802e-04
2.93374717e-01, 2.76335166e-04
2.93715060e-01, 2.76442501e-04
2.94055402e-01, 2.76549836e-04
2.94395745e-01, 2.76657200e-04
2.94736087e-01, 2.76764535e-04
2.95076430e-01, 2.76871870e-04
2.95416772e-01, 2.76979205e-04
2.95757115e-01, 2.77045474e-04
2.96097457e-01, 2.77103594e-04
2.96437800e-01, 2.77161715e-04
2.96778142e-01, 2.77219835e-04
2.97118485e-01, 2.77277984e-04
2.97458827e-01, 2.77369661e-04
2.97799170e-01, 2.77473649e-04
2.98139513e-01, 2.77577696e-04
2.98479855e-01, 2.77681684e-04
2.98820198e-01, 2.77736137e-04
2.99160540e-01, 2.77778774e-04
2.99500883e-01, 2.77821469e-04
2.99841225e-01, 2.77864106e-04
3.00181568e-01, 2.77906831e-04
3.00521910e-01, 2.77949439e-04
3.00862253e-01, 2.77992105e-04
3.01202595e-01, 2.78034771e-04
3.01542938e-01, 2.78077438e-04
3.01883280e-01, 2.78120075e-04
3.02223623e-01, 2.78162799e-04
3.02563965e-01, 2.78205436e-04
3.02904308e-01, 2.78248132e-04
3.03244650e-01, 2.78290769e-04
3.03584993e-01, 2.78333435e-04
3.03925335e-01, 2.78376101e-04
3.04265678e-01, 2.78418796e-04
3.04606020e-01, 2.78461433e-04
3.04946363e-01, 2.78504129e-04
3.05286705e-01, 2.78546766e-04
3.05627048e-01, 2.78589490e-04
3.05967391e-01, 2.78632127e-04
3.06307733e-01, 2.78674823e-04
3.06648076e-01, 2.78717518e-04
3.06988418e-01, 2.78760155e-04
3.07328761e-01, 2.78802821e-04
3.07669103e-01, 2.78845517e-04
3.08009446e-01, 2.78888794e-04
3.08349788e-01, 2.78930849e-04
3.08690131e-01, 2.78973544e-04
3.09030473e-01, 2.79016211e-04
3.09370816e-01, 2.79058848e-04
3.09711158e-01, 2.79101543e-04
3.10051501e-01, 2.79144180e-04
3.10391843e-01, 2.79186876e-04
3.10732186e-01, 2.79229600e-04
3.11072528e-01, 2.79272237e-04
3.11412871e-01, 2.79314962e-04
3.11753213e-01, 2.79396976e-04
3.12093556e-01, 2.79482716e-04
3.12433898e-01, 2.79568485e-04
3.12774241e-01, 2.79654254e-04
3.13114583e-01, 2.79740023e-04
3.13454926e-01, 2.79825763e-04
3.13795269e-01, 2.79911503e-04
3.14135611e-01, 2.79997272e-04
3.14475954e-01, 2.80083041e-04
3.14816296e-01, 2.80168810e-04
3.15156639e-01, 2.80254550e-04
3.15496981e-01, 2.80340319e-04
3.15837324e-01, 2.80426088e-04
3.16177666e-01, 2.80511798e-04
3.16518009e-01, 2.80597538e-04
3.16858351e-01, 2.80683365e-04
3.17198694e-01, 2.80769076e-04
3.17539036e-01, 2.80854845e-04
3.17879379e-01, 2.80940585e-04
3.18219721e-01, 2.81026383e-04
3.18560064e-01, 2.81112123e-04
3.18900406e-01, 2.81197892e-04
3.19240749e-01, 2.81283603e-04
3.19581091e-01, 2.81369401e-04
3.19921434e-01, 2.81455141e-04
3.20261776e-01, 2.81540910e-04
3.20602119e-01, 2.81626679e-04
3.20942461e-01, 2.81712419e-04
3.21282804e-01, 2.81798188e-04
3.21623147e-01, 2.81883957e-04
3.21963489e-01, 2.81969755e-04
3.22303832e-01, 2.82055466e-04
3.22644174e-01, 2.82141234e-04
3.22984517e-01, 2.82226945e-04
3.23324859e-01, 2.82312772e-04
3.23665202e-01, 2.82398483e-04
3.24005544e-01, 2.82469322e-04
3.24345887e-01, 2.82481837e-04
3.24686229e-01, 2.82494497e-04
3.25026572e-01, 2.82507011e-04
3.25366914e-01, 2.82519642e-04
3.25707257e-01, 2.82532215e-04
3.26047599e-01, 2.82593333e-04
3.26387942e-01, 2.82656576e-04
3.26728284e-01, 2.82719790e-04
3.27068627e-01, 2.82783003e-04
3.27408969e-01, 2.82846217e-04
3.27749312e-01, 2.82909488e-04
3.28089654e-01, 2.82917375e-04
3.28429997e-01, 2.82923342e-04
3.28770339e-01, 2.82929279e-04
3.29110682e-01, 2.82935216e-04
3.29451025e-01, 2.82941182e-04
3.29791367e-01, 2.82947149e-04
3.30131710e-01, 2.82953057e-04
3.30472052e-01, 2.82959023e-04
3.30812395e-01, 2.82964989e-04
3.31152737e-01, 2.82970897e-04
3.31493080e-01, 2.82976922e-04
3.31833422e-01, 2.82982859e-04
3.32173765e-01, 2.82988796e-04
3.32514107e-01, 2.82994733e-04
3.32854450e-01, 2.83000700e-04
3.33194792e-01, 2.83006637e-04
3.33535135e-01, 2.83012574e-04
3.33875477e-01, 2.83018540e-04
3.34215820e-01, 2.83024536e-04
3.34556162e-01, 2.83030473e-04
3.34896505e-01, 2.83036439e-04
3.35236847e-01, 2.83042435e-04
3.35577190e-01, 2.83048372e-04
3.35917532e-01, 2.83054309e-04
3.36257875e-01, 2.83060275e-04
3.36598217e-01, 2.83066242e-04
3.36938560e-01, 2.83072179e-04
3.37278903e-01, 2.83078174e-04
3.37619245e-01, 2.83084140e-04
3.37959588e-01, 2.83090048e-04
3.38299930e-01, 2.83096073e-04
3.38640273e-01, 2.83102039e-04
3.38980615e-01, 2.83107947e-04
3.39320958e-01, 2.83113972e-04
3.39661300e-01, 2.83119880e-04
3.40001643e-01, 2.83125875e-04


