0,1.67E-29
0.01,0.362367283
0.02,0.26068539
0.03,0.246616878
0.04,0.236457008
0.05,0.225220016
0.06,0.212426292
0.07,0.198693985
0.08,0.18356713
0.09,0.167716028
0.1,0.151985044
0.11,0.13625217
0.12,0.120379566
0.13,0.104026428
0.14,0.08902685
0.15,0.077898475
0.16,0.07083538
0.17,0.066819528
0.18,0.064918691
0.19,0.064410666
0.2,0.064821435
0.21,0.065953541
0.22,0.067469235
0.23,0.069294325
0.24,0.071264673
0.25,0.073315978
0.26,0.075390239
0.27,0.077619147
0.28,0.07988592
0.29,0.082666736
0.3,0.086183265
0.31,0.090488533
0.32,0.095184758
0.33,0.100724786
0.34,0.108069077
0.35,0.115764794
0.36,0.12618024
0.37,0.141795741
0.38,0.161680669
0.39,0.18098966
0.4,0.191508383
0.41,0.189781139
0.42,0.180049132
0.43,0.170272642
0.44,0.165082661
0.45,0.16423765
0.46,0.165409571
0.47,0.166305771
0.48,0.166477878
0.49,0.166668442
0.5,0.167469273
0.51,0.1693727
0.52,0.171931662
0.53,0.174260774
0.54,0.175497593
0.55,0.175044328
0.56,0.173042124
0.57,0.17037676
0.58,0.168176947
0.59,0.16717256
0.6,0.167101488
0.61,0.167150573
0.62,0.166347506
0.63,0.16399016
0.64,0.160804129
0.65,0.158489949
0.66,0.157916173
0.67,0.15842399
0.68,0.158627454
0.69,0.157488083
0.7,0.154716787
0.71,0.151445379
0.72,0.149631303
0.73,0.150025558
0.74,0.151599678
0.75,0.15245022
0.76,0.151756887
0.77,0.149873739
0.78,0.148423404
0.79,0.148852416
0.8,0.150824309
0.81,0.152870754
0.82,0.153444506
0.83,0.152811258
0.84,0.152135691
0.85,0.152811646
0.86,0.154768282
0.87,0.156869185
0.88,0.15790082
0.89,0.157822187
0.9,0.157608238
0.91,0.15823419
0.92,0.159659786
0.93,0.161155193
0.94,0.161956104
0.95,0.162074929
0.96,0.16212677
0.97,0.162622777
0.98,0.163571217
0.99,0.164580338
1,0.165284191
1.01,0.16560035
1.02,0.165685432
1.03,0.165791742
1.04,0.166083917
1.05,0.166543821
1.06,0.167067086
1.07,0.167468997
1.08,0.167605507
1.09,0.16748177
1.1,0.16726702
1.11,0.167217177
1.12,0.167422685
1.13,0.167779797
1.14,0.168066561
1.15,0.16807072
1.16,0.167774829
1.17,0.167373848
1.18,0.167187143
1.19,0.167350535
1.2,0.167726758
1.21,0.168060588
1.22,0.16813588
1.23,0.167886763
1.24,0.167533263
1.25,0.167344208
1.26,0.167521929
1.27,0.16796403
1.28,0.168419421
1.29,0.168659981
1.3,0.168587894
1.31,0.16834977
1.32,0.168164154
1.33,0.168300931
1.34,0.168738174
1.35,0.169291846
1.36,0.169704392
1.37,0.169849896
1.38,0.169755582
1.39,0.169589629
1.4,0.169624694
1.41,0.169968262
1.42,0.170496297
1.43,0.171000701
1.44,0.171315443
1.45,0.171382507
1.46,0.171280026
1.47,0.171215747
1.48,0.171355871
1.49,0.171744502
1.5,0.172222023
1.51,0.172626713
1.52,0.17285576
1.53,0.17285485
1.54,0.172714746
1.55,0.172661241
1.56,0.172796321
1.57,0.173150751
1.58,0.173562743
1.59,0.173929267
1.6,0.174099084
1.61,0.174022411
1.62,0.173817786
1.63,0.173689119
1.64,0.173832894
1.65,0.174180929
1.66,0.174621663
1.67,0.174985941
1.68,0.175092234
1.69,0.174920484
1.7,0.174611461
1.71,0.174470347
1.72,0.174645485
1.73,0.175060083
1.74,0.175556799
1.75,0.175943379
1.76,0.175987976
1.77,0.175713652
1.78,0.175326345
1.79,0.17518145
1.8,0.175432544
1.81,0.175944789
1.82,0.176543667
1.83,0.176938249
1.84,0.176918621
1.85,0.176521411
1.86,0.176060072
1.87,0.175965666
1.88,0.176322394
1.89,0.176941334
1.9,0.177598312
1.91,0.178010342
1.92,0.177930453
1.93,0.17740376
1.94,0.176893933
1.95,0.176827475
1.96,0.177257038
1.97,0.177986208
1.98,0.178734904
1.99,0.179143748
2,0.179012227
