0,1.92E-29
0.01,1.497432551
0.02,1.456721771
0.03,1.568926601
0.04,1.673668926
0.05,1.764547815
0.06,1.844845588
0.07,1.918509481
0.08,1.983421126
0.09,2.039079066
0.1,2.084216339
0.11,2.11753966
0.12,2.138054239
0.13,2.144114635
0.14,2.13879325
0.15,2.128900163
0.16,2.118224017
0.17,2.10792608
0.18,2.098857021
0.19,2.090883299
0.2,2.083954782
0.21,2.077768923
0.22,2.072095255
0.23,2.06642846
0.24,2.060208581
0.25,2.053001271
0.26,2.044374952
0.27,2.034176804
0.28,2.021717985
0.29,2.007568318
0.3,1.991738686
0.31,1.973789164
0.32,1.952345351
0.33,1.928293315
0.34,1.903568685
0.35,1.87502309
0.36,1.846954431
0.37,1.823279383
0.38,1.800309034
0.39,1.768459049
0.4,1.712478596
0.41,1.630193271
0.42,1.537433268
0.43,1.456705464
0.44,1.400215751
0.45,1.365796342
0.46,1.344507846
0.47,1.327769416
0.48,1.312573982
0.49,1.300386279
0.5,1.293412407
0.51,1.292712433
0.52,1.296853268
0.53,1.302961377
0.54,1.307661206
0.55,1.308494405
0.56,1.305580627
0.57,1.30188098
0.58,1.301199775
0.59,1.305923611
0.6,1.315045375
0.61,1.325228074
0.62,1.332565044
0.63,1.334348999
0.64,1.332152542
0.65,1.331158228
0.66,1.335510382
0.67,1.345106852
0.68,1.356349171
0.69,1.364876357
0.7,1.367958846
0.71,1.367108195
0.72,1.367781787
0.73,1.373856892
0.74,1.38449183
0.75,1.394874086
0.76,1.400929982
0.77,1.401409303
0.78,1.399668113
0.79,1.400535476
0.8,1.405257327
0.81,1.411404762
0.82,1.414367397
0.83,1.412887142
0.84,1.408699013
0.85,1.405660726
0.86,1.405219466
0.87,1.405863695
0.88,1.404559364
0.89,1.399988731
0.9,1.393627614
0.91,1.388190729
0.92,1.384829972
0.93,1.382688157
0.94,1.379688759
0.95,1.374855649
0.96,1.369018242
0.97,1.363795797
0.98,1.360180562
0.99,1.357839129
1,1.355579928
1.01,1.352372248
1.02,1.348049765
1.03,1.343441057
1.04,1.339683795
1.05,1.337348474
1.06,1.336187917
1.07,1.335211964
1.08,1.333444492
1.09,1.330620806
1.1,1.327390211
1.11,1.324932942
1.12,1.323932874
1.13,1.324167005
1.14,1.324695747
1.15,1.324434051
1.16,1.322961899
1.17,1.320803436
1.18,1.319168066
1.19,1.318930724
1.2,1.320012073
1.21,1.321541431
1.22,1.322408944
1.23,1.321898199
1.24,1.320377067
1.25,1.318833975
1.26,1.318396676
1.27,1.319300248
1.28,1.320911749
1.29,1.32215086
1.3,1.322116386
1.31,1.320788957
1.32,1.318864226
1.33,1.317612319
1.34,1.317645217
1.35,1.318745312
1.36,1.319926211
1.37,1.320185221
1.38,1.319037267
1.39,1.31684215
1.4,1.31473632
1.41,1.313738581
1.42,1.314006533
1.43,1.314922764
1.44,1.315463967
1.45,1.314808518
1.46,1.312834964
1.47,1.310316478
1.48,1.308356014
1.49,1.307722646
1.5,1.308225418
1.51,1.309044146
1.52,1.309203391
1.53,1.308022133
1.54,1.305671454
1.55,1.303196251
1.56,1.30160272
1.57,1.301484758
1.58,1.302368324
1.59,1.303392429
1.6,1.30345972
1.61,1.30203665
1.62,1.299559302
1.63,1.297159644
1.64,1.296098861
1.65,1.296576665
1.66,1.298049164
1.67,1.299375217
1.68,1.299387181
1.69,1.297724735
1.7,1.295018895
1.71,1.292785567
1.72,1.292182225
1.73,1.293293777
1.74,1.29530252
1.75,1.296901382
1.76,1.296774147
1.77,1.294733689
1.78,1.291725261
1.79,1.289525411
1.8,1.289349458
1.81,1.291052513
1.82,1.293610708
1.83,1.295343431
1.84,1.29495147
1.85,1.292371802
1.86,1.28895002
1.87,1.286825427
1.88,1.287097715
1.89,1.28938647
1.9,1.29235246
1.91,1.294195607
1.92,1.293502119
1.93,1.290301814
1.94,1.286494116
1.95,1.284390258
1.96,1.285078331
1.97,1.288003972
1.98,1.291502663
1.99,1.293424237
2,1.2924369
