[Name]
Series 1 at /LINE:Line 1

[Data]
X [ m ],Velocity [ m s^-1 ]
2.56617725e-01, 2.49754958e-04
2.56958067e-01, 2.49858364e-04
2.57298410e-01, 2.49961799e-04
2.57638752e-01, 2.50065175e-04
2.57979095e-01, 2.50168610e-04
2.58319438e-01, 2.50272016e-04
2.58659780e-01, 2.50375393e-04
2.59000123e-01, 2.50478799e-04
2.59340465e-01, 2.50582234e-04
2.59680808e-01, 2.50669866e-04
2.60021150e-01, 2.50564946e-04
2.60361493e-01, 2.50459911e-04
2.60701835e-01, 2.50354991e-04
2.61042178e-01, 2.50250101e-04
2.61382520e-01, 2.50145182e-04
2.61722863e-01, 2.50040204e-04
2.62063205e-01, 2.49935285e-04
2.62403548e-01, 2.49830337e-04
2.62743890e-01, 2.49725359e-04
2.63084233e-01, 2.49620440e-04
2.63424575e-01, 2.49515550e-04
2.63764918e-01, 2.49410601e-04
2.64105260e-01, 2.49305624e-04
2.64445603e-01, 2.49200704e-04
2.64785945e-01, 2.49095756e-04
2.65126288e-01, 2.48990837e-04
2.65466630e-01, 2.48885888e-04
2.65806973e-01, 2.48780969e-04
2.66147316e-01, 2.48676020e-04
2.66487658e-01, 2.48571101e-04
2.66828001e-01, 2.48466182e-04
2.67168343e-01, 2.48361233e-04
2.67508686e-01, 2.48256314e-04
2.67849028e-01, 2.48167693e-04
2.68189371e-01, 2.48099241e-04
2.68529713e-01, 2.48030847e-04
2.68870056e-01, 2.47962453e-04
2.69210398e-01, 2.47894088e-04
2.69550741e-01, 2.47825694e-04
2.69891083e-01, 2.47757329e-04
2.70231426e-01, 2.47688993e-04
2.70571768e-01, 2.47620628e-04
2.70912111e-01, 2.47552322e-04
2.71252453e-01, 2.47483986e-04
2.71592796e-01, 2.47415592e-04
2.71933138e-01, 2.47347314e-04
2.72273481e-01, 2.47279007e-04
2.72613823e-01, 2.47210730e-04
2.72954166e-01, 2.47142452e-04
2.73294508e-01, 2.47074175e-04
2.73634851e-01, 2.47005897e-04
2.73975194e-01, 2.46937649e-04
2.74315536e-01, 2.46869429e-04
2.74655879e-01, 2.46801152e-04
2.74996221e-01, 2.46732903e-04
2.75336564e-01, 2.46664684e-04
2.75676906e-01, 2.46596464e-04
2.76017249e-01, 2.46528274e-04
2.76357591e-01, 2.46460084e-04
2.76697934e-01, 2.46391864e-04
2.77038276e-01, 2.46323732e-04
2.77378619e-01, 2.46255542e-04
2.77718961e-01, 2.46187410e-04
2.78059304e-01, 2.46119249e-04
2.78399646e-01, 2.46051059e-04
2.78739989e-01, 2.45982956e-04
2.79080331e-01, 2.45914824e-04
2.79420674e-01, 2.45846662e-04
2.79761016e-01, 2.45778530e-04
2.80101359e-01, 2.45710457e-04
2.80441701e-01, 2.45642383e-04
2.80782044e-01, 2.45574280e-04
2.81122386e-01, 2.45506177e-04
2.81462729e-01, 2.45438132e-04
2.81803071e-01, 2.45370087e-04
2.82143414e-01, 2.45302042e-04
2.82483757e-01, 2.45240313e-04
2.82824099e-01, 2.45166011e-04
2.83164442e-01, 2.45097966e-04
2.83504784e-01, 2.45029980e-04
2.83845127e-01, 2.44961964e-04
2.84185469e-01, 2.44893978e-04
2.84525812e-01, 2.44825991e-04
2.84866154e-01, 2.44757975e-04
2.85206497e-01, 2.44690018e-04
2.85546839e-01, 2.44622090e-04
2.85887182e-01, 2.44554132e-04
2.86227524e-01, 2.44486175e-04
2.86567867e-01, 2.44418217e-04
2.86908209e-01, 2.44350289e-04
2.87248552e-01, 2.44282419e-04
2.87588894e-01, 2.44214491e-04
2.87929237e-01, 2.44146620e-04
2.88269579e-01, 2.44078721e-04
2.88609922e-01, 2.44010851e-04
2.88950264e-01, 2.43942995e-04
2.89290607e-01, 2.43875140e-04
2.89630949e-01, 2.43807241e-04
2.89971292e-01, 2.43739443e-04
2.90311635e-01, 2.43671588e-04
2.90651977e-01, 2.43603761e-04
2.90992320e-01, 2.43535993e-04
2.91332662e-01, 2.43468152e-04
2.91673005e-01, 2.43400340e-04
2.92013347e-01, 2.43332572e-04
2.92353690e-01, 2.43264818e-04
2.92694032e-01, 2.43197006e-04
2.93034375e-01, 2.43129252e-04
2.93374717e-01, 2.43061513e-04
2.93715060e-01, 2.42991402e-04
2.94055402e-01, 2.42926049e-04
2.94395745e-01, 2.42858310e-04
2.94736087e-01, 2.42790586e-04
2.95076430e-01, 2.42722876e-04
2.95416772e-01, 2.42756490e-04
2.95757115e-01, 2.42896931e-04
2.96097457e-01, 2.43037415e-04
2.96437800e-01, 2.43177943e-04
2.96778142e-01, 2.43318471e-04
2.97118485e-01, 2.43458999e-04
2.97458827e-01, 2.43599570e-04
2.97799170e-01, 2.43740171e-04
2.98139513e-01, 2.43880771e-04
2.98479855e-01, 2.44021387e-04
2.98820198e-01, 2.44162075e-04
2.99160540e-01, 2.44302733e-04
2.99500883e-01, 2.44443421e-04
2.99841225e-01, 2.44584138e-04
3.00181568e-01, 2.44724855e-04
3.00521910e-01, 2.44865631e-04
3.00862253e-01, 2.45006377e-04
3.01202595e-01, 2.45147152e-04
3.01542938e-01, 2.45287985e-04
3.01883280e-01, 2.45428819e-04
3.02223623e-01, 2.45569681e-04
3.02563965e-01, 2.45710544e-04
3.02904308e-01, 2.45851435e-04
3.03244650e-01, 2.45992327e-04
3.03584993e-01, 2.46133277e-04
3.03925335e-01, 2.46274227e-04
3.04265678e-01, 2.46415177e-04
3.04606020e-01, 2.46556214e-04
3.04946363e-01, 2.46697222e-04
3.05286705e-01, 2.46838201e-04
3.05627048e-01, 2.46979267e-04
3.05967391e-01, 2.47120362e-04
3.06307733e-01, 2.47261429e-04
3.06648076e-01, 2.47402524e-04
3.06988418e-01, 2.47543707e-04
3.07328761e-01, 2.47684802e-04
3.07669103e-01, 2.47825985e-04
3.08009446e-01, 2.47967168e-04
3.08349788e-01, 2.48108408e-04
3.08690131e-01, 2.48249591e-04
3.09030473e-01, 2.48390832e-04
3.09370816e-01, 2.48532131e-04
3.09711158e-01, 2.48673401e-04
3.10051501e-01, 2.48814700e-04
3.10391843e-01, 2.48956057e-04
3.10732186e-01, 2.49097386e-04
3.11072528e-01, 2.49238772e-04
3.11412871e-01, 2.49380129e-04
3.11753213e-01, 2.49521545e-04
3.12093556e-01, 2.49662931e-04
3.12433898e-01, 2.49804376e-04
3.12774241e-01, 2.49945850e-04
3.13114583e-01, 2.50087294e-04
3.13454926e-01, 2.50228797e-04
3.13795269e-01, 2.50370300e-04
3.14135611e-01, 2.50511861e-04
3.14475954e-01, 2.50653393e-04
3.14816296e-01, 2.50794983e-04
3.15156639e-01, 2.50936573e-04
3.15496981e-01, 2.51078163e-04
3.15837324e-01, 2.51219783e-04
3.16177666e-01, 2.51361402e-04
3.16518009e-01, 2.51503050e-04
3.16858351e-01, 2.51644757e-04
3.17198694e-01, 2.51786463e-04
3.17539036e-01, 2.51928170e-04
3.17879379e-01, 2.52069935e-04
3.18219721e-01, 2.52211670e-04
3.18560064e-01, 2.52353464e-04
3.18900406e-01, 2.52495258e-04
3.19240749e-01, 2.52637081e-04
3.19581091e-01, 2.52778904e-04
3.19921434e-01, 2.52920727e-04
3.20261776e-01, 2.53062608e-04
3.20602119e-01, 2.53204489e-04
3.20942461e-01, 2.53346399e-04
3.21282804e-01, 2.53488310e-04
3.21623147e-01, 2.53630278e-04
3.21963489e-01, 2.53772188e-04
3.22303832e-01, 2.53914186e-04
3.22644174e-01, 2.54056184e-04
3.22984517e-01, 2.54198152e-04
3.23324859e-01, 2.54340237e-04
3.23665202e-01, 2.54482264e-04
3.24005544e-01, 2.54624349e-04
3.24345887e-01, 2.54766404e-04
3.24686229e-01, 2.54908518e-04
3.25026572e-01, 2.55050632e-04
3.25366914e-01, 2.55192776e-04
3.25707257e-01, 2.55334948e-04
3.26047599e-01, 2.55477091e-04
3.26387942e-01, 2.55619292e-04
3.26728284e-01, 2.55761523e-04
3.27068627e-01, 2.55903724e-04
3.27408969e-01, 2.56045954e-04
3.27749312e-01, 2.56188214e-04
3.28089654e-01, 2.56330532e-04
3.28429997e-01, 2.56472849e-04
3.28770339e-01, 2.56615109e-04
3.29110682e-01, 2.56757456e-04
3.29451025e-01, 2.56899802e-04
3.29791367e-01, 2.57042178e-04
3.30131710e-01, 2.57184554e-04
3.30472052e-01, 2.57326930e-04
3.30812395e-01, 2.57469364e-04
3.31152737e-01, 2.57611799e-04
3.31493080e-01, 2.57754262e-04
3.31833422e-01, 2.57896725e-04
3.32173765e-01, 2.58039247e-04
3.32514107e-01, 2.58181739e-04
3.32854450e-01, 2.58324260e-04
3.33194792e-01, 2.58466753e-04
3.33535135e-01, 2.58609332e-04
3.33875477e-01, 2.58751912e-04
3.34215820e-01, 2.58894492e-04
3.34556162e-01, 2.59037130e-04
3.34896505e-01, 2.59179738e-04
3.35236847e-01, 2.59322376e-04
3.35577190e-01, 2.59465072e-04
3.35917532e-01, 2.59607739e-04
3.36257875e-01, 2.59750377e-04
3.36598217e-01, 2.59893073e-04
3.36938560e-01, 2.60035857e-04
3.37278903e-01, 2.60178553e-04
3.37619245e-01, 2.60321307e-04
3.37959588e-01, 2.60464119e-04
3.38299930e-01, 2.60612491e-04
3.38640273e-01, 2.60754285e-04
3.38980615e-01, 2.60896079e-04
3.39320958e-01, 2.61037785e-04
3.39661300e-01, 2.61179433e-04
3.40001643e-01, 2.61293520e-04


